x,y,t,id
-73.859061,42.7666699,2011-03-02T13:10:32Z,1078
-73.8593336,42.7670151,2011-03-02T13:20:53Z,1078
-73.8593139,42.7670888,2011-03-02T13:30:52Z,1078
-73.8593254,42.7670616,2011-03-02T13:40:19Z,1078
-73.8592642,42.7670975,2011-03-02T13:50:36Z,1078
-73.8592812,42.7669996,2011-03-02T14:00:22Z,1078
-73.8598894,42.7667857,2011-03-02T14:10:15Z,1078
-73.8594192,42.7669985,2011-03-02T14:20:50Z,1078
-73.8597418,42.7666696,2011-03-02T14:30:45Z,1078
-73.8592781,42.7669264,2011-03-02T14:40:22Z,1078
-73.8593775,42.7669291,2011-03-02T14:50:42Z,1078
-73.8574125,42.7657673,2011-03-02T15:01:10Z,1078
-73.8592952,42.7670238,2011-03-02T15:10:20Z,1078
-73.8592942,42.7670047,2011-03-02T15:20:18Z,1078
-73.8592097,42.7668679,2011-03-02T15:30:16Z,1078
-73.8595216,42.7669074,2011-03-02T15:40:52Z,1078
-73.8594146,42.7669264,2011-03-02T15:50:40Z,1078
-73.8592682,42.7669646,2011-03-02T16:00:18Z,1078
-73.8594272,42.7670266,2011-03-02T16:10:29Z,1078
-73.8593713,42.7670504,2011-03-02T16:20:21Z,1078
-73.8594376,42.7669868,2011-03-02T16:30:40Z,1078
-73.8592154,42.7669274,2011-03-02T16:40:12Z,1078
-73.8592448,42.7669162,2011-03-02T16:50:46Z,1078
-73.8592605,42.7669481,2011-03-02T17:00:19Z,1078
-73.8592511,42.7669471,2011-03-02T17:10:15Z,1078
-73.8595058,42.7671833,2011-03-02T17:20:54Z,1078
-73.8641525,42.765928,2011-03-02T17:41:09Z,1078
-73.8583796,42.7545863,2011-03-03T01:00:49Z,1078
-73.8586344,42.7549877,2011-03-03T01:11:00Z,1078
-73.8586255,42.7550751,2011-03-03T01:21:10Z,1078
-73.8582077,42.7550981,2011-03-03T01:30:57Z,1078
-73.8582622,42.7549072,2011-03-03T01:40:32Z,1078
-73.8575815,42.7547065,2011-03-03T01:50:49Z,1078
-73.8555355,42.755072,2011-03-03T02:00:48Z,1078
-73.8460023,42.7546511,2011-03-03T02:21:24Z,1078
-73.8460343,42.7557465,2011-03-03T02:30:46Z,1078
-73.8460397,42.755831,2011-03-03T02:40:59Z,1078
-73.8459829,42.7557656,2011-03-03T02:50:51Z,1078
-73.8441519,42.7553631,2011-03-03T03:00:52Z,1078
-73.8442816,42.755188,2011-03-03T03:10:46Z,1078
-73.8441722,42.7551832,2011-03-03T03:20:33Z,1078
-73.8442714,42.755208,2011-03-03T03:30:49Z,1078
-73.8439735,42.7549055,2011-03-03T03:40:53Z,1078
-73.8440934,42.7551184,2011-03-03T03:50:49Z,1078
-73.8441669,42.755168,2011-03-03T04:00:40Z,1078
-73.8441645,42.7551404,2011-03-03T04:10:29Z,1078
-73.8442295,42.7552265,2011-03-03T04:20:38Z,1078
-73.842741,42.7564773,2011-03-03T04:40:50Z,1078
-73.8417947,42.7595552,2011-03-03T04:51:31Z,1078
-73.839759,42.762503,2011-03-03T05:00:38Z,1078
-73.8351691,42.7642976,2011-03-03T05:10:45Z,1078
-73.832502,42.7607624,2011-03-03T05:30:42Z,1078
-73.8335868,42.7534811,2011-03-03T05:50:50Z,1078
-73.8334884,42.7527017,2011-03-03T06:00:46Z,1078
-73.8343702,42.7514567,2011-03-03T06:11:05Z,1078
-73.8330505,42.7508351,2011-03-03T06:21:02Z,1078
-73.8313031,42.7510695,2011-03-03T06:31:15Z,1078
-73.8310052,42.7516866,2011-03-03T06:41:46Z,1078
-73.8287776,42.7538418,2011-03-03T06:50:14Z,1078
-73.8266145,42.7527058,2011-03-03T07:00:25Z,1078
-73.8262443,42.7532687,2011-03-03T07:10:24Z,1078
-73.8244549,42.7521668,2011-03-03T07:20:14Z,1078
-73.822262,42.7519167,2011-03-03T07:30:24Z,1078
-73.8201881,42.7510072,2011-03-03T07:40:23Z,1078
-73.8226096,42.7523712,2011-03-03T07:50:13Z,1078
-73.8226912,42.7524317,2011-03-03T08:00:13Z,1078
-73.8204525,42.7531437,2011-03-03T08:10:30Z,1078
-73.8240531,42.7524556,2011-03-03T08:20:45Z,1078
-73.8253784,42.7522168,2011-03-03T08:31:21Z,1078
-73.8253394,42.7522196,2011-03-03T08:40:52Z,1078
-73.8252777,42.7521977,2011-03-03T08:50:32Z,1078
-73.8252887,42.7521651,2011-03-03T09:00:41Z,1078
-73.8253721,42.752294,2011-03-03T09:10:52Z,1078
-73.8253628,42.7522642,2011-03-03T09:21:24Z,1078
-73.8253556,42.7522917,2011-03-03T09:30:49Z,1078
-73.8253633,42.7522329,2011-03-03T10:10:56Z,1078
-73.8252567,42.7521964,2011-03-03T10:20:52Z,1078
-73.8252725,42.7522551,2011-03-03T10:30:44Z,1078
-73.8263093,42.7525141,2011-03-03T10:40:59Z,1078
-73.8265556,42.7533653,2011-03-03T10:50:20Z,1078
-73.8266649,42.7533429,2011-03-03T20:31:31Z,1078
-73.8266598,42.7533339,2011-03-03T20:40:38Z,1078
-73.8268236,42.7532963,2011-03-03T20:50:29Z,1078
-73.8266526,42.753193,2011-03-03T23:31:28Z,1078
-73.8310783,42.7517009,2011-03-03T23:50:57Z,1078
-73.8326271,42.75045,2011-03-04T00:00:55Z,1078
-73.8346782,42.7530659,2011-03-04T00:11:22Z,1078
-73.8358231,42.7547413,2011-03-04T00:20:50Z,1078
-73.8358764,42.755708,2011-03-04T00:31:00Z,1078
-73.8364031,42.756380299999996,2011-03-04T00:41:00Z,1078
-73.8363492,42.7557496,2011-03-04T00:51:18Z,1078
-73.8364093,42.7560486,2011-03-04T01:00:55Z,1078
-73.8360035,42.7542533,2011-03-04T01:11:40Z,1078
-73.830543,42.7506357,2011-03-04T01:30:35Z,1078
-73.8313973,42.7513307,2011-03-04T01:40:29Z,1078
-73.8311568,42.7535216,2011-03-04T01:51:29Z,1078
-73.8264884,42.7536774,2011-03-04T05:11:13Z,1078
-73.8208034,42.7509599,2011-03-04T05:21:40Z,1078
-73.8199909,42.7502287,2011-03-04T05:30:11Z,1078
-73.8199957,42.7502225,2011-03-04T05:40:25Z,1078
-73.8199421,42.7502929,2011-03-04T05:51:15Z,1078
-73.8202846,42.7503832,2011-03-04T06:11:25Z,1078
-73.8253325,42.7522453,2011-03-04T06:21:22Z,1078
-73.8263599,42.7523532,2011-03-04T06:31:26Z,1078
-73.8260549,42.7522959,2011-03-04T06:41:07Z,1078
-73.8255917,42.7523436,2011-03-04T06:50:37Z,1078
-73.8256396,42.7523606,2011-03-04T07:00:37Z,1078
-73.8255892,42.7523739,2011-03-04T07:10:11Z,1078
-73.8253678,42.7522768,2011-03-04T07:40:56Z,1078
-73.8251583,42.7521522,2011-03-04T07:50:43Z,1078
-73.8253485,42.7522876,2011-03-04T08:00:37Z,1078
-73.8254563,42.7523895,2011-03-04T08:10:50Z,1078
-73.8253497,42.7523483,2011-03-04T08:20:49Z,1078
-73.825362,42.7523993,2011-03-04T08:30:40Z,1078
-73.8256064,42.7523215,2011-03-04T08:40:31Z,1078
-73.8252746,42.7522105,2011-03-04T08:51:09Z,1078
-73.8253203,42.7522121,2011-03-04T09:00:44Z,1078
-73.8251625,42.7522055,2011-03-04T09:10:29Z,1078
-73.825359,42.7521901,2011-03-04T09:20:45Z,1078
-73.8253316,42.7522016,2011-03-04T09:30:42Z,1078
-73.8254033,42.7523137,2011-03-04T09:40:38Z,1078
-73.8253718,42.7522535,2011-03-04T09:50:36Z,1078
-73.8255157,42.7522707,2011-03-04T10:00:59Z,1078
-73.825367,42.7523009,2011-03-04T11:01:20Z,1078
-73.8253608,42.7522944,2011-03-04T11:10:29Z,1078
-73.8253101,42.7522895,2011-03-04T11:20:40Z,1078
-73.8253424,42.7523535,2011-03-04T11:31:29Z,1078
-73.8255528,42.7521882,2011-03-04T11:41:21Z,1078
-73.8250917,42.7524677,2011-03-04T11:51:14Z,1078
-73.8256055,42.7522386,2011-03-04T12:01:10Z,1078
-73.8253014,42.7522821,2011-03-04T12:10:52Z,1078
-73.8250583,42.7522095,2011-03-04T12:20:51Z,1078
-73.8253423,42.7522282,2011-03-04T12:30:38Z,1078
-73.8253959,42.7522669,2011-03-04T12:40:53Z,1078
-73.8360632,42.756514,2011-03-04T23:41:45Z,1078
-73.8364365,42.7551028,2011-03-04T23:50:48Z,1078
-73.8345753,42.753926,2011-03-05T00:00:46Z,1078
-73.8326578,42.7519695,2011-03-05T00:11:44Z,1078
-73.8338808,42.7506479,2011-03-05T00:21:29Z,1078
-73.8303403,42.7504871,2011-03-05T00:31:05Z,1078
-73.8269587,42.7460199,2011-03-05T00:41:10Z,1078
-73.8164331,42.7392477,2011-03-05T01:31:14Z,1078
-73.8149583,42.7349235,2011-03-05T01:41:18Z,1078
-73.8157233,42.7319682,2011-03-05T01:50:54Z,1078
-73.8206288,42.7300102,2011-03-05T02:00:32Z,1078
-73.8250919,42.7305354,2011-03-05T02:11:09Z,1078
-73.8348008,42.7358478,2011-03-05T02:50:56Z,1078
-73.8249657,42.7344641,2011-03-05T03:20:56Z,1078
-73.8250087,42.7344546,2011-03-05T03:30:40Z,1078
-73.8249151,42.734473,2011-03-05T03:40:48Z,1078
-73.8233009,42.7356671,2011-03-05T03:50:09Z,1078
-73.8150585,42.7342494,2011-03-05T04:00:44Z,1078
-73.8126179,42.736752,2011-03-05T04:10:15Z,1078
-73.8117834,42.7380148,2011-03-05T04:20:34Z,1078
-73.8168889,42.74248,2011-03-05T04:30:53Z,1078
-73.8199513,42.745508,2011-03-05T04:41:13Z,1078
-73.8210048,42.7468199,2011-03-05T04:50:52Z,1078
-73.8199379,42.7501972,2011-03-05T05:00:53Z,1078
-73.8210088,42.7521704,2011-03-05T05:11:34Z,1078
-73.8352487,42.7538152,2011-03-05T07:31:50Z,1078
-73.8352974,42.7565745,2011-03-05T07:40:24Z,1078
-73.8351631,42.758095,2011-03-05T07:50:23Z,1078
-73.8353531,42.757849,2011-03-05T08:00:52Z,1078
-73.8358117,42.7569366,2011-03-05T08:10:35Z,1078
-73.8370301,42.7572756,2011-03-05T08:30:24Z,1078
-73.8354442,42.7570644,2011-03-05T08:40:56Z,1078
-73.8352268,42.7575527,2011-03-05T08:50:45Z,1078
-73.834888,42.7577605,2011-03-05T09:10:48Z,1078
-73.8350681,42.7575624,2011-03-05T09:20:52Z,1078
-73.8353491,42.7575889,2011-03-05T09:30:16Z,1078
-73.8350531,42.7576804,2011-03-05T09:40:44Z,1078
-73.8350165,42.7575458,2011-03-05T09:50:46Z,1078
-73.8350029,42.7576643,2011-03-05T10:00:40Z,1078
-73.8350729,42.7576063,2011-03-05T10:10:52Z,1078
-73.8350057,42.7576883,2011-03-05T10:20:49Z,1078
-73.8349394,42.7575532,2011-03-05T10:30:40Z,1078
-73.8348903,42.757403,2011-03-05T10:40:42Z,1078
-73.8350365,42.7576562,2011-03-05T10:50:56Z,1078
-73.8350574,42.7575985,2011-03-05T11:01:04Z,1078
-73.8349209,42.7576848,2011-03-05T11:11:10Z,1078
-73.8350433,42.7573341,2011-03-05T11:21:11Z,1078
-73.8349898,42.7576184,2011-03-05T11:30:50Z,1078
-73.8349662,42.7576136,2011-03-05T11:40:46Z,1078
-73.8350489,42.7575449,2011-03-05T11:50:31Z,1078
-73.8351108,42.7577303,2011-03-05T12:00:43Z,1078
-73.8338691,42.7566388,2011-03-05T12:10:48Z,1078
-73.8351075,42.7572443,2011-03-05T12:20:52Z,1078
-73.8350159,42.75723,2011-03-05T12:30:29Z,1078
-73.8348045,42.7571921,2011-03-05T12:40:37Z,1078
-73.8350988,42.7572412,2011-03-05T12:50:35Z,1078
-73.834894,42.757192,2011-03-05T13:00:28Z,1078
-73.8351618,42.7574049,2011-03-05T13:10:38Z,1078
-73.8355365,42.7575467,2011-03-05T13:21:14Z,1078
-73.8355277,42.7580408,2011-03-05T13:30:33Z,1078
-73.8351091,42.7573923,2011-03-05T13:40:41Z,1078
-73.8348575,42.7568996,2011-03-05T13:50:31Z,1078
-73.8352631,42.7574151,2011-03-05T14:00:48Z,1078
-73.8350216,42.7570761,2011-03-05T14:10:52Z,1078
-73.8350573,42.7570587,2011-03-05T14:20:11Z,1078
-73.8349543,42.7571278,2011-03-05T14:30:12Z,1078
-73.8350042,42.756903200000004,2011-03-05T14:40:08Z,1078
-73.8350874,42.7570763,2011-03-05T14:50:49Z,1078
-73.8350059,42.7570406,2011-03-05T15:01:01Z,1078
-73.8350345,42.7571315,2011-03-05T15:11:10Z,1078
-73.834956,42.7571968,2011-03-05T15:20:42Z,1078
-73.8350526,42.7571215,2011-03-05T15:30:42Z,1078
-73.8348231,42.7574238,2011-03-05T15:41:22Z,1078
-73.8316641,42.756074,2011-03-05T15:50:49Z,1078
-73.834658,42.7569256,2011-03-06T00:40:39Z,1078
-73.8349312,42.7579168,2011-03-06T01:11:32Z,1078
-73.835025,42.7571256,2011-03-06T01:20:52Z,1078
-73.8351516,42.7572348,2011-03-06T01:30:29Z,1078
